isoform_id	normalized_count
uc011djs.1	12.2828
uc011djt.1	0.0000
uc011dju.1	6.1254
uc002xvm.2	0.0000
uc002xvn.1	0.0000
uc010zyt.1	393.8320
uc010zyu.1	0.0000
uc010lsi.2	0.0000
uc010lsj.1	0.0000
uc001que.3	6.3493
uc001quf.3	0.4478
uc001qug.3	0.0000
uc009zgc.2	0.0000
uc011kxo.1	0.0000
uc011kxp.1	0.0000
uc011kws.1	0.0000
uc001dpc.2	0.0000
uc001dpg.2	211.5098
uc010otg.1	0.0000
uc004cik.2	110.4689
uc004cil.2	82.3888
uc002llk.2	0.3998
uc004eso.3	0.0000
uc004esp.3	0.0000
uc010nqo.2	8.3964
uc001vuh.2	23.9538
uc010tkh.1	1.2355
uc001hjk.2	1.1995
uc003lwn.2	0.0000
uc001tgn.2	0.3998
uc001xiz.2	46.3802
uc001xja.1	0.0000
uc010aqn.1	0.0000
uc010tsv.1	0.0000
uc002psg.2	10.9113
uc002psh.2	41.8581
uc002psi.2	0.0000
uc002qkq.2	1.1995
uc002qkr.2	0.0000
uc003vnm.1	0.0000
uc003vnn.1	0.7997
uc003vno.1	0.0000
uc003vnp.1	0.0000
uc010llo.1	0.0000
uc010llp.1	0.0000
uc011koq.1	0.0000
uc003vnk.3	0.1719
uc003vnl.2	0.0000
uc010llm.1	0.0000
uc010lln.1	1.4274
uc001hdr.3	67.1713
uc001ein.3	9.8598
uc009whp.2	99.2936
uc002qvn.1	65.1722
uc010evy.1	0.0000
uc001dhx.2	0.0000
uc001dhy.1	0.8716
uc010ork.1	126.9498
uc010orl.1	46.9080
uc004bwy.2	193.2615
uc004bwz.2	14.2219
uc004bxa.2	686.1952
uc004bxb.2	148.2088
uc011mbn.1	13.6582
uc011lqt.1	0.0000
uc010mmk.2	0.0000
uc004adv.2	0.0000
uc004adw.2	0.0000
uc004abm.2	0.0000
uc004abp.2	0.0000
uc010mmj.2	0.0000
uc004abt.3	0.0000
uc004abu.3	0.0000
uc004adx.3	0.0000
uc011lrb.1	0.0000
uc004apq.3	0.0000
uc010mqi.2	0.0000
uc001boq.2	152.5869
uc001bor.2	0.0000
uc001bos.2	0.0000
uc001bot.2	145.7498
uc009vtb.2	40.7186
uc010ofm.1	0.0000
uc001pfm.2	23.7139
uc001pfn.2	118.6254
uc004caj.2	0.0000
uc004cak.2	131.5439
uc001gdq.2	0.0000
uc001gdr.2	3.1187
uc010plc.1	3.6784
uc001zer.3	0.7997
uc010azt.2	0.0000
uc010ubi.1	0.0000
uc001zdk.2	0.7997
uc001zgb.2	0.0000
uc001zgd.2	0.0000
uc001zge.2	0.0000
uc010ubp.1	0.0000
uc002agc.2	17.5045
uc010uha.1	1.2875
uc003kla.1	24.3896
uc010jbe.1	0.0000
uc002rqk.1	1.6513
uc002rql.2	25.3972
uc002rqm.2	0.0000
uc002rqn.1	0.5398
uc001zmo.1	0.0000
uc001zmp.1	1876.2355
uc001zmq.1	12.9585
uc003ydu.2	842.2167
uc011lfz.1	36.5844
uc011lga.1	51.9978
uc003ypv.2	3.8144
uc003ypw.2	0.1639
uc003ypx.2	27.3443
uc003ypy.2	0.0000
uc003ypz.2	29.0516
uc003pck.2	186.7203
uc002xcb.1	0.0000
uc010zux.1	0.7997
uc002xjf.2	3.7424
uc002xjg.2	668.7707
uc002pjn.2	289.8763
uc003ayk.1	415.0229
uc002guw.2	108.2098
uc003yzk.2	6180.2351
uc010mfk.1	183.0499
uc002rbz.1	105.4270
uc002rca.1	21.3189
uc003yrz.1	3042.7018
uc002cyo.2	678.8823
uc002cyp.2	363.8008
uc003wvf.3	0.0000
uc003wvh.3	11.8030
uc003wvi.3	0.0000
uc003wvj.3	0.0000
uc003wvk.3	0.0000
uc003wvl.3	22.0746
uc010lsd.2	0.0000
uc010lse.2	6.0934
uc010lsf.2	0.0000
uc010lsg.2	0.0000
uc011kxq.1	39.9949
uc003wvq.3	0.0000
uc003wvr.3	0.0000
uc003wvs.3	0.0000
uc003wvt.3	0.0000
uc003wvu.3	0.5838
uc010lsl.2	0.0000
uc010lsn.2	0.0000
uc010lso.2	0.6157
uc011kxt.1	0.0000
uc011kxu.1	0.0000
uc001oqv.3	34.0375
uc001oqw.3	115.5307
uc009ysr.2	8.3085
uc009yss.2	0.0000
uc010rqq.1	3.2546
uc003dpo.3	60.1783
uc003dpp.3	0.0000
uc003dpq.3	5.6816
uc003dpr.3	18.2722
uc003dps.3	2.6269
uc001hui.2	45.5806
uc009xfm.2	0.0000
uc001oel.2	1417.6271
uc001oem.2	380.1258
uc001oen.2	959.4706
uc003ncc.2	679.3102
uc001quh.2	23.2901
uc001qui.2	13.8941
uc011kwq.1	0.0000
uc003yqv.2	1156.7784
uc011lik.1	17.1967
uc011lil.1	39.1073
uc003yfu.1	0.9556
uc003yfv.3	0.0000
uc003yfw.3	0.0000
uc003yfx.3	0.0000
uc010maq.2	115.3988
uc010mar.2	1.1955
uc003ivi.3	0.0000
uc010vok.1	4.3981
uc004acg.2	0.7997
uc004ach.2	0.3998
uc004aci.1	0.3998
uc004acs.2	0.0000
uc004act.2	0.0000
uc010mmz.2	0.0000
uc002amt.1	703.8797
uc002amu.1	178.9596
uc010uin.1	9.5759
uc002eqp.2	541.3690
uc002roz.1	3.9943
uc002rpa.1	576.0862
uc010ynd.1	169.7116
uc010yne.1	0.2879
uc001zkb.1	135.9580
uc001zkc.2	307.8526
uc002oin.1	495.9324
uc002oio.1	1.0555
uc010xtz.1	0.0000
uc009ycz.2	0.0000
uc010qxa.1	0.0000
uc004csg.2	0.0000
uc004csh.2	0.0000
uc011mhu.1	0.0000
uc011mhv.1	0.0000
uc004cvg.2	0.0000
uc004cvh.1	0.0000
uc002fou.1	0.0000
uc002fov.1	0.0000
uc002fow.1	44.5170
uc002fox.1	0.0000
uc002foy.2	2.3790
uc010ciu.1	0.0000
uc010vpn.1	324.4096
uc010vpo.1	9.1041
uc004cwg.1	48.7792
uc004cwh.1	0.0000
uc004avh.2	885.8141
uc004avi.3	34.3773
uc010mrm.1	1.8112
uc011lul.1	0.0000
uc003buv.2	0.0000
uc003buw.2	32.0823
uc003bux.1	389.9296
uc003buy.1	53.3732
uc010hcw.1	512.5893
uc003oko.1	212.9971
uc010jvw.1	86.8749
uc001mql.1	961.9896
uc003zwa.1	353.8130
uc003zwb.1	425.5784
uc010mkj.1	0.0000
uc011lot.1	49.8547
uc002bnm.1	0.0000
uc002bnn.1	4.5421
uc002bno.2	7.6487
uc002bnp.1	403.5438
uc002bnq.1	122.8076
uc010bnp.1	1636.1779
uc002rzw.3	415.8346
uc002rzx.3	124.9027
uc010fce.2	14.3139
uc010fcf.1	2.6669
uc001wwc.2	0.0000
uc001wwd.3	27.8681
uc001wwe.3	120.8484
uc010anf.2	122.3678
uc010ang.2	0.0000
uc001ljh.3	86.4991
uc001lji.2	75.6397
uc009yan.2	14.3859
uc010quk.1	32.9819
uc002ucd.2	765.9852
uc010fpc.2	17.5525
uc010fpd.2	247.4744
uc010fpe.1	0.9436
uc010zct.1	0.0000
uc001mld.2	1869.2025
uc009ygp.2	0.0000
uc001ris.3	368.2029
uc001rit.2	0.0000
uc009zjm.2	0.0000
uc001vnh.2	133.2192
uc001vni.2	23.5939
uc001vnj.2	3005.0379
uc002wbi.1	513.3570
uc010zoq.1	6.7651
uc010zor.1	22.8463
uc003mwr.2	229.6700
uc003mws.1	84.6479
uc010jnv.1	59.5226
uc002mvs.2	1971.5588
uc002mvt.2	0.0000
uc010dyy.1	0.0000
uc010xmv.1	0.0000
uc002vne.1	1042.0914
uc002vnf.1	175.5571
uc002vng.1	7.0250
uc010zlq.1	0.0000
uc001gis.2	0.0000
uc001git.2	9.5959
uc002kdu.2	16733.2565
uc002kdv.1	3558.2178
uc002kdw.1	3.8664
uc002uev.3	184.6772
uc002uew.3	0.0000
uc002uex.3	106.3986
uc002uey.2	0.0000
uc002vbu.2	601.9991
uc002vbv.2	0.0000
uc002vbw.1	81.7091
uc002vbx.2	0.0000
uc003jeb.2	229.7180
uc003jec.2	31.8984
uc011cmp.1	24.2616
uc002whz.2	604.5421
uc003wiw.1	28.5558
uc003wix.1	1412.7332
uc003wiy.1	123.0075
uc003wiz.1	189.0074
uc003wja.1	229.4501
uc001kfr.2	65.2761
uc001kfs.2	0.0000
uc001kft.2	6.0734
uc001kfw.2	0.0000
uc009xtp.2	10.1956
uc010qna.1	0.0000
uc010qnb.1	0.0000
uc010qnc.1	0.0000
uc010qnd.1	0.0000
uc010qne.1	4.8139
uc003ize.2	315.6933
uc003izf.2	354.0249
uc010isn.2	51.9019
uc010iso.1	0.4718
uc003lud.3	85.3916
uc003lue.3	43.7533
uc010jhx.1	0.0000
uc001pdi.3	6.2533
uc001pdj.3	0.5438
uc003ifi.1	0.0040
uc003ifj.3	3.7744
uc011cgp.1	49.7988
uc004fex.2	0.7997
uc001ocx.2	14088.4289
uc001ocy.1	620.4953
uc002jqa.1	15.4414
uc002jqb.2	70.3940
uc002jqc.2	104.6913
uc002jqd.1	0.0000
uc010dgr.1	8.0166
uc010wsp.1	120.5206
uc001axd.1	172.6903
uc001axe.1	601.7592
uc001axf.2	0.0000
uc001axg.1	2.6629
uc001axh.1	0.0000
uc001axi.1	512.7372
uc011dep.1	4.7980
uc003bgg.1	4.5061
uc003bgh.2	1027.4096
uc003bgi.1	4.9019
uc003bgj.1	998.2061
uc003bgk.1	4.5021
uc010gzz.2	0.0000
uc011auz.1	0.0000
uc011ava.1	97.1945
uc011avb.1	1296.6108
uc011avc.1	0.0000
uc001xzw.2	7.1250
uc001xzx.3	189.1593
uc010aud.2	371.4975
uc010aue.2	4.3701
uc002thn.2	0.0000
uc002tho.1	160.1197
uc010fki.1	0.0000
uc010fkj.1	7.4088
uc002omm.1	312.3947
uc002omn.2	2636.1352
uc002omo.2	0.0000
uc010egr.2	10.2076
uc001zwx.1	757.6727
uc010beo.1	1256.6678
uc003kuu.2	590.9319
uc003kuv.2	0.8157
uc003kuw.3	0.3998
uc003kux.1	0.0000
uc002mje.2	7.2169
uc002mjf.2	6.7771
uc004auw.3	3332.6781
uc010mrl.2	137.0415
uc004auv.2	0.3998
uc001ukf.2	1121.9213
uc002dzc.3	1093.1216
uc002dzd.3	2540.9279
uc002mmd.2	23.2381
uc002mme.2	213.6169
uc002mmf.2	0.0000
uc002mmg.2	75.2919
uc002mmh.2	107.6701
uc003vaq.2	3.8823
uc003var.2	0.0000
uc003vas.2	0.2399
uc003vav.2	0.0000
uc010liq.1	0.0000
uc010lir.1	1.0755
uc001qjh.2	66.5996
uc001qji.2	604.7140
uc001kvj.1	0.0000
uc001kvk.2	46.0484
uc001kvl.1	244.6276
uc002cja.2	597.5930
uc002cjb.2	381.1734
uc002cjc.2	10.4116
uc003kon.3	6.4892
uc011cvc.1	383.4524
uc011cvd.1	38.6715
uc003son.3	642.1340
uc003soo.2	8.7883
uc002dzz.1	0.0000
uc002eaa.1	1383.5337
uc002eab.2	600.0200
uc002hrt.2	136.0500
uc010cvu.2	5.0898
uc010wed.1	0.0000
uc003lbc.2	0.0000
uc010jec.1	0.0000
uc002amm.1	7.6008
uc002amn.2	20.4593
uc003cfp.2	265.4867
uc011axm.1	0.0000
uc011axn.1	0.0000
uc011axo.1	0.0000
uc011axp.1	0.0000
uc011axq.1	0.0000
uc011axr.1	0.0000
uc011axs.1	0.0000
uc001vkd.2	854.0356
uc003ppf.1	24.7574
uc003ppg.1	118.2136
uc003pph.1	17.6805
uc010kcp.2	14.8697
uc003gob.1	0.0000
uc003goc.1	1807.9606
uc003god.1	165.3335
uc010idw.1	250.5291
uc010idx.1	0.0000
uc010idy.1	6.4293
uc003zbz.2	442.5512
uc003zca.2	104.2835
uc003zcb.2	1268.7467
uc010mfx.2	118.3295
uc003jfn.1	1003.9716
uc002erj.1	0.2679
uc002erk.1	104.0236
uc004aab.2	114.4312
uc004aac.2	0.0000
uc004aad.2	70.3300
uc002rwe.2	305.7495
uc002rwf.2	53.7131
uc002rwg.1	16.7409
uc010fbk.2	438.8328
uc010fbl.2	318.0763
uc002lld.2	0.0000
uc002lle.2	9.1881
uc002llf.2	24.7974
uc003xgu.2	25.7330
uc003xgv.2	0.0000
uc003xgw.2	45.4886
uc002okf.1	21.3189
uc002okg.1	43.8533
uc001iir.2	29.8193
uc001iis.2	1998.2074
uc001iit.2	96.1510
uc009xig.2	13.9061
uc001twj.2	712.1841
uc001twk.2	285.9900
uc001twl.1	0.5838
uc009zwq.2	61.9896
uc002bbm.1	113.6635
uc002bbj.1	26.1688
uc002bbk.2	451.0116
uc002bbl.2	54.4848
uc003uvl.1	2.4150
uc003uvm.1	7.7487
uc003uvn.1	5.0418
uc010lha.1	1.2355
uc011kjz.1	1.6913
uc011kka.1	0.0000
uc003wox.2	0.0000
uc003woy.2	245.3393
uc003woz.2	53.3332
uc003wpa.2	0.0000
uc002okh.2	134.3427
uc001hoh.2	1043.6267
uc009xef.2	34.9451
uc010pvc.1	112.9198
uc001asj.2	822.6890
uc009vna.2	0.0000
uc009vnb.1	2.1591
uc003qla.2	284.6785
uc002fjv.2	3.3946
uc002fjw.2	189.4312
uc010vot.1	205.8082
uc003yqq.2	48.0195
uc003yqr.2	655.6842
uc010mdk.2	28.3839
uc001wvk.2	162.7306
uc001xbu.2	1039.1606
uc001xbv.2	2.3950
uc010aoo.2	0.0000
uc002vpz.2	0.0000
uc002vqa.2	4.9939
uc002vqb.2	78.4745
uc002vqc.2	65.4081
uc010fxi.1	1.0595
uc003lpf.1	534.4999
uc003lpg.1	233.6603
uc003lph.2	321.7747
uc010cls.1	5.1978
uc010vtg.1	1.1995
uc001muy.2	27.1004
uc001muz.2	788.2157
uc001mva.1	77.1591
uc001mvb.1	0.0000
uc009ykb.2	5.8295
uc010rej.1	18.1003
uc010rek.1	0.0000
uc003eeg.2	0.0000
uc002sjb.1	248.2941
uc001aye.3	48.2994
uc001ayf.2	67.0594
uc001ayg.2	512.2215
uc001ayh.2	1.7513
uc003yjd.2	9.8998
uc003yje.2	13.2503
uc010mbp.1	4.4341
uc001ask.2	16.5769
uc001asl.2	75.6557
uc001asm.2	335.3689
uc001asn.2	136.8416
uc010oaq.1	30.9068
uc010oar.1	0.0000
uc010oas.1	0.0000
uc010iai.2	918.0083
uc002pcy.2	26.5247
uc002pcz.2	1465.6387
uc002hrc.2	0.0000
uc002seo.2	13.5942
uc003jmp.2	5.9335
uc003jmq.2	144.7302
uc003jmr.2	21.6668
uc003qpg.2	295.7298
uc003qph.2	132.0876
uc001aso.2	332.6581
uc003amp.1	19.8115
uc003amq.2	659.7665
uc003amr.2	214.0327
uc003ams.2	108.9215
uc003amt.2	445.2980
uc003amu.2	615.6213
uc003amv.2	32.0503
uc003itp.2	410.6328
uc003itq.2	0.0000
uc003pbk.2	13.8461
uc003pbl.2	920.1314
uc003pbm.2	213.4409
uc003pbn.2	0.0000
uc003pbo.2	3.2946
uc002guj.2	0.0000
uc002guk.2	0.0000
uc002gul.2	3.9983
uc010cqh.1	0.0000
uc003mbl.1	62.5333
uc003mbm.1	6.6052
uc003mbn.1	81.0654
uc011dey.1	1184.8265
uc003csr.2	0.0000
uc003css.2	0.3998
uc010hjv.2	0.0000
uc010hjw.2	0.0000
uc004bkl.1	0.0440
uc004bkm.1	3814.6244
uc004bkn.2	285.6661
uc010mvj.1	8.1085
uc011lyc.1	631.9344
uc001kto.2	1871.6015
uc004cjx.2	2120.1594
uc004cjy.2	257.6381
uc004cjz.2	106.8864
uc010nbx.2	199.7708
uc003imq.2	0.0000
uc003imr.2	0.0000
uc003ims.2	152.9947
uc003imt.2	0.0000
uc003imu.2	0.9796
uc011cih.1	157.4968
uc011cii.1	0.0000
uc001twf.1	215.5720
uc001twg.1	124.7908
uc009zwp.1	87.0589
uc002mum.1	550.0853
uc002mun.1	60.2903
uc010dyx.2	20.1794
uc010xmp.1	0.0000
uc001hfa.3	0.0000
uc001hfb.2	0.0000
uc001hfc.2	0.0000
uc009xca.1	0.0000
uc002qhq.2	0.0000
uc002qhr.1	0.0000
uc002qhs.1	0.0000
uc002qht.1	0.0000
uc002qhu.1	0.0000
uc002qhv.1	0.0000
uc002qhw.1	0.0000
uc002qhx.1	0.0000
uc002qhy.1	0.0000
uc002qhz.1	0.0000
uc002qia.1	0.7997
uc010esi.1	0.0000
uc001ftq.2	13.1944
uc001fyz.1	480.1951
uc001fza.1	0.0000
uc002mhm.2	0.0000
uc002mhn.2	1.5993
uc010dvo.2	0.0000
uc010xjs.1	0.0000
uc010xjt.1	0.0000
uc001xqe.1	0.0000
uc001xqf.1	71.3775
uc001xqg.2	0.0000
uc001xqh.2	1316.0905
uc001xqi.2	18.3322
uc002omp.3	215.9079
uc001esp.3	121.7960
uc009wlg.2	0.2519
uc009wlh.1	6.3333
uc001eip.2	14.1140
uc001eiq.2	19.4077
uc009whr.2	4.2542
uc009whs.2	2.2191
uc010oxl.1	43.9692
uc009wkz.1	0.0000
uc010pbg.1	0.0000
uc010pbh.1	23.9898
uc001gam.2	268.5974
uc001gan.2	293.3708
uc001gao.2	4.1902
uc001gay.1	0.0000
uc001gaz.1	2.0071
uc001gba.1	0.0000
uc001gbb.1	137.1335
uc009wum.1	0.0000
uc009wun.1	0.0000
uc001gav.2	32.3142
uc009wuj.2	0.0000
uc009wuk.2	17.6645
uc001gar.2	57.8913
uc001gas.2	0.0000
uc001gat.3	973.2647
uc009wuh.2	0.0080
uc009wui.2	0.0000
uc009wul.2	6.3973
uc002pod.2	110.3369
uc002poe.2	72.9209
uc002pof.1	127.0138
uc002pog.2	2166.9314
uc002poh.1	100.5051
uc002poi.2	204.0969
uc010yax.1	5.0059
uc002nhg.3	3.4425
uc002nhh.2	0.0000
uc002nhi.2	47.8596
uc002nhj.2	0.0000
uc010ebb.2	0.0000
uc010ebc.1	3.0747
uc010xpw.1	0.0000
uc003kcl.2	101.9125
uc010izb.2	32.6701
uc011csk.1	1.4994
uc011csl.1	27.1044
uc011csm.1	0.0000
uc011csn.1	315.0096
uc003llj.2	6.4373
uc003llk.2	110.6928
uc010jgg.2	18.7280
uc001oth.3	148.6966
uc001oti.2	0.0000
uc009ytl.2	305.9295
uc010rrg.1	0.0000
uc004cfi.2	21.1910
uc004cfg.1	6.7971
uc004cfh.1	0.0000
uc001boa.2	15.1935
uc001bob.2	0.0000
uc001frf.2	0.3998
uc001frg.2	0.0000
uc001frh.2	0.0000
uc001fri.2	0.0000
uc001frj.2	0.0000
uc001frd.2	0.0000
uc001fre.2	0.0000
uc009wsp.2	0.0000
uc010phz.1	0.0000
uc010pia.1	0.0000
uc001fqx.3	0.0000
uc001fqy.3	0.0000
uc001fqz.3	2.4470
uc001fra.2	1.9512
uc001frb.2	0.0000
uc001frc.1	0.0000
uc009wsn.2	0.0000
uc009wso.2	0.0000
uc001fqw.2	0.0000
uc010phy.1	0.0000
uc001fqu.2	0.0000
uc001fqv.1	0.0000
uc009wsm.2	3.5385
uc010phv.1	1.2555
uc010phw.1	0.0000
uc010phx.1	0.0000
uc001fuc.2	0.0000
uc001fud.3	0.0000
uc009wsz.1	0.0000
uc009wta.2	7.0490
uc010pix.1	1.7473
uc001gbd.2	3.1986
uc001gbe.2	0.0000
uc001gbf.2	0.0000
uc001gbg.2	0.0000
uc009wuo.2	0.0000
uc009wup.2	0.0000
uc009wuq.2	0.0000
uc001gbh.2	0.0000
uc001gbi.2	0.0000
uc001gbj.2	0.0000
uc001gbk.2	0.0000
uc001gbl.2	0.0000
uc001gbm.2	40.2108
uc001gbn.3	10.5675
uc009wus.2	0.0000
uc003wuh.2	2.4989
uc003wui.2	1251.3541
uc003wuj.2	0.0000
uc003wuk.2	211.5697
uc010lsa.1	106.2867
uc010lsb.2	11.0153
uc011kxe.1	0.0000
uc011kxf.1	0.0000
uc011kxg.1	1.7992
uc011kxh.1	0.0000
uc011kxi.1	0.0000
uc011kxj.1	5.7695
uc011kxk.1	2.6309
uc003ufi.2	3.1986
uc001fkc.2	268.2855
uc001fkd.2	1862.3934
uc001fke.2	267.0381
uc001fkf.2	935.4609
uc002mnx.1	29.2515
uc002mny.1	298.2447
uc001pkx.2	181.9224
uc001pmc.3	59.7945
uc009yyi.2	10.9753
uc002jlw.2	7.4888
uc002jlx.2	8.8162
uc002jly.2	304.2022
uc002jlz.2	0.0000
uc002jma.2	88.9460
uc002jmb.2	5.8975
uc002jmc.2	0.0000
uc010wri.1	0.0000
uc010wrj.1	15.5854
uc010wrk.1	0.0000
uc010wrl.1	2.8788
uc010wrm.1	0.0000
uc002lgp.3	12.4627
uc002lgq.3	534.4120
uc002lgr.3	14.8856
uc002mbf.2	1082.7380
uc002arg.2	45.3606
uc002arh.2	1140.5334
uc003krb.1	659.7185
uc001nsg.2	3508.9029
uc002xcw.2	186.4205
uc002xcx.2	37.3601
uc002xcy.3	311.3432
uc010gfg.1	88.3303
uc010zvh.1	2.6749
uc002swr.2	0.0000
uc002sws.3	0.0000
uc002swt.3	0.7997
uc010fia.2	0.0000
uc010fib.1	0.0000
uc010yus.1	0.0000
uc003yqw.2	1.1995
uc003suo.1	0.0000
uc002wmq.2	10.6275
uc002wmr.2	0.0000
uc002wms.2	0.0000
uc002wmt.2	0.0000
uc010gbt.2	4.9659
uc001xac.2	0.0000
uc001xad.2	253.6278
uc001xae.2	808.5830
uc001xaf.2	3.3346
uc001nyl.2	14.5498
uc001nym.2	368.0869
uc003kop.1	34.6052
uc003koq.2	0.0000
uc011cve.1	0.0000
uc011cvf.1	0.0000
uc011cvg.1	26.1688
uc002bpv.2	52.8375
uc002bpw.2	2.1271
uc002bpx.2	35.4449
uc002bpy.2	33.5377
uc010bny.2	0.0000
uc010uqj.1	0.0000
uc010uqk.1	0.0000
uc003fqn.2	0.0000
uc003fqo.2	0.0000
uc003fqp.3	0.0000
uc010hyq.2	0.0000
uc010hyr.2	0.0000
uc010hys.2	0.0000
uc011brz.1	0.0000
uc002vji.1	0.0000
uc001qbw.2	2.1871
uc001qbx.2	53.2253
uc001qby.1	7.3609
uc010sbc.1	0.0000
uc002rpe.2	3.3666
uc002rpf.2	0.0000
uc002rpg.2	12.8225
uc002rph.2	624.1577
uc002rpi.2	0.0000
uc002rpj.2	82.1450
uc003vkc.2	0.0000
uc003vkd.2	0.0000
uc003dlh.2	0.0000
uc003dli.2	0.0000
uc002nzc.2	0.0000
uc002nzg.2	0.0000
uc010eea.2	23.1901
uc002nzd.2	3.9983
uc010xsu.1	0.0000
uc003iod.1	0.0000
uc003ioe.1	2.3990
uc003iof.1	0.0000
uc003ioa.3	57.1756
uc003iob.3	0.0000
uc003ioc.3	0.0000
uc010ipu.1	0.0000
uc010ipv.2	0.0000
uc010ipw.2	0.0000
uc004dtg.2	522.7570
uc011moi.1	2.6189
uc003onf.2	0.5877
uc003ong.2	18.3842
uc003oni.1	2.5469
uc003onj.1	2.4829
uc010jwp.1	42.1820
uc011dtu.1	0.0000
uc011dtv.1	19.7756
uc004asw.2	620.4793
uc004asx.2	409.9451
uc004asz.2	26.9765
uc004ata.2	216.3117
uc011luc.1	931.3506
uc001rkx.3	2.0031
uc001rky.2	0.0000
uc001rkz.2	0.0000
uc001rla.2	7.2849
uc001rlb.1	1.5194
uc001rlc.2	0.0320
uc010ske.1	184.6772
uc003bzc.2	195.1407
uc003bzd.2	94.3358
uc011avk.1	0.0000
uc001tdp.3	180.1191
uc001tdq.1	3.8384
uc009zsx.2	414.1873
uc003jog.1	1.5993
uc002ggz.2	17.8924
uc002gha.3	53.7011
uc010cmh.1	0.4198
uc010cmi.2	0.0000
uc010vtw.1	1.9552
uc010vtx.1	0.0000
uc003fsx.2	2.5989
uc003fsy.2	6.1974
uc004fam.2	5.4537
uc004fan.2	16.1371
uc004faq.2	0.0000
uc004far.2	0.0000
uc011mwi.1	0.0000
uc011mwj.1	0.0000
uc011mwk.1	0.0000
uc001vpd.1	23.4340
uc001vpe.2	2.1551
uc001vpf.2	0.0000
uc011mqp.1	0.0000
uc003xag.2	0.0000
uc003xah.2	0.0000
uc003xai.2	1.1995
uc003mbk.2	9.5959
uc001opf.2	2.3990
uc003lmm.2	137.8772
uc003lmn.3	0.0000
uc003lmp.3	6.0574
uc003lmq.2	15.3055
uc003lmr.2	0.0000
uc003lms.3	30.2511
uc010jgj.2	0.0000
uc011dbi.1	48.4113
uc003wxc.1	0.0000
uc010lsv.1	0.0000
uc010lsw.1	0.0000
uc002pkn.1	0.0000
uc002pko.1	0.0000
uc010xfq.1	0.3998
uc010xfr.1	0.0000
uc001qmq.1	0.0000
uc003iev.1	40.0189
uc001oph.2	0.7997
uc001opg.1	0.0000
uc010rqj.1	0.0000
uc003hmd.2	0.0000
uc003hme.2	0.7997
uc001qmr.1	0.0000
uc001zxn.2	27.9881
uc001ktp.1	0.0000
uc001ktq.1	0.0000
uc001ktr.1	0.0000
uc001kts.1	0.0000
uc009xwr.1	0.3998
uc001uog.2	0.7997
uc003gom.2	0.3998
uc003gon.2	1.1995
uc001khq.3	9.5959
uc001rhl.2	114.1873
uc001rhm.2	55.0605
uc001rhn.2	234.1801
uc003qvj.2	164.8177
uc003qvk.2	371.0177
uc011egp.1	0.0000
uc003xlp.2	167.8284
uc003xlu.2	4.1782
uc003xlv.2	0.0000
uc003xlw.1	3.4305
uc010lwf.2	216.3517
uc010lwk.2	112.9598
uc011lbo.1	277.6455
uc011lbp.1	0.0000
uc011lbq.1	447.0533
uc011lbr.1	15.6653
uc011lbs.1	0.0000
uc011lbt.1	4.9939
uc011lbu.1	0.0000
uc011lbv.1	0.0040
uc011lbw.1	16.5489
uc011lbx.1	0.0000
uc001lfg.3	237.3947
uc001lfk.1	4.6540
uc001lfl.3	0.0000
uc001lfm.2	26.1009
uc001lfn.3	0.0000
uc001lfo.1	0.0000
uc010qtg.1	0.0000
uc010qth.1	2.8828
uc010qti.1	3.4345
uc010qtj.1	192.4899
uc010qtk.1	0.0000
uc010qtl.1	0.0000
uc010qtm.1	0.0000
uc010qtn.1	0.0000
uc010qto.1	0.0000
uc010qtp.1	10.8394
uc010qtq.1	0.0000
uc003gdq.3	90.1375
uc003gdr.3	0.0600
uc003gds.3	268.5134
uc003gdt.1	0.0000
uc003gdu.2	320.4393
uc010icb.1	0.5598
uc003mfl.2	43.5454
uc003mfm.2	0.0000
uc003mfn.1	0.5798
uc003mfo.2	9.2121
uc011dfu.1	0.0000
uc011dfv.1	0.0000
uc011dfw.1	0.6357
uc003gce.2	0.0000
uc003gcf.2	0.0000
uc003gcg.2	841.2411
uc010ibo.2	0.0000
uc001czg.2	0.0000
uc001czh.2	0.0000
uc001czi.3	63.1491
uc001czj.3	0.0000
uc001czk.3	25.6131
uc001czl.3	0.0000
uc001czm.3	0.0000
uc009wac.2	0.0000
uc003iog.2	5.9894
uc003ioh.2	0.0000
uc003ioi.2	0.0000
uc003ioj.2	1.8552
uc003iok.2	0.0000
uc010ipx.2	0.0000
uc010ipy.2	2.9507
uc003wxx.2	0.0000
uc003wxy.2	0.0000
uc003wxz.2	5.9974
uc003wya.2	0.0000
uc003wyb.2	0.0000
uc003wyc.2	0.0000
uc003wyd.2	0.0000
uc003wye.2	0.0000
uc003wyf.2	0.0000
uc003ugb.2	178.7237
uc001boi.2	77.0711
uc001boj.2	0.0000
uc001bok.2	10.3076
uc001bol.2	0.0000
uc001bom.2	58.1592
uc001awa.1	10.1717
uc001awb.2	20.6832
uc001awd.1	3.0667
uc001awe.1	7.8327
uc001awf.2	0.0000
uc001awg.2	0.0000
uc010obl.1	0.3998
uc003inf.2	473.3980
uc003dkx.3	39.7910
uc003dky.2	21.5708
uc010hnn.1	7.0090
uc004ezl.2	96.5068
uc004ezm.2	0.0000
uc004ezn.2	0.0000
uc004ezo.2	9.8558
uc004ezp.2	0.0000
